invoice_no,name,city,region,product,brand,store,quantity,unit_price,discount,order_timestamp,payment_mode
INV48528,Rahul,Delhi,Delhi,Shirt,Levis,Store Delhi,1,6000,100,2026-02-03 00:08:00,COD
INV69442,Anita,Bangalore,Karnataka,Shirt,Zara,Store Bangalore,3,6000,0,2026-02-17 12:42:00,UPI
INV49013,Anita,Bangalore,Karnataka,Shirt,Zara,Store Bangalore,3,6000,50,2026-02-03 08:13:00,UPI
INV70740,Vishal,Hyderabad,Telangana,Shirt,Zara,Store Hyderabad,5,6000,500,2026-02-18 10:20:00,COD
INV23561,Anita,Delhi,Delhi,Shirt,Levis,Store Delhi,2,6000,100,2026-01-16 16:01:00,COD
INV5794,Amit,Bangalore,Karnataka,Shirt,Zara,Store Bangalore,5,6000,1000,2026-01-04 07:54:00,CARD
INV27865,Rahul,Mumbai,Maharashtra,Shirt,Levis,Store Mumbai,1,6000,0,2026-01-19 15:45:00,UPI
INV86537,Amit,Hyderabad,Telangana,Shirt,Zara,Store Hyderabad,5,6000,0,2026-03-01 09:37:00,UPI
INV88026,Sneha,Chennai,Tamil Nadu,Shirt,Levis,Store Chennai,2,6000,0,2026-03-02 10:26:00,UPI
INV85850,Vishal,Delhi,Delhi,Shirt,Levis,Store Delhi,5,6000,100,2026-02-28 22:10:00,CARD
INV53856,Anita,Delhi,Delhi,Shirt,Levis,Store Delhi,2,6000,50,2026-02-06 16:56:00,CARD
INV64883,Rahul,Chennai,Tamil Nadu,Shirt,Zara,Store Chennai,2,6000,100,2026-02-14 08:43:00,CARD
INV50247,Amit,Chennai,Tamil Nadu,Shirt,Zara,Store Chennai,4,6000,50,2026-02-04 04:47:00,COD
INV36589,Rahul,Chennai,Tamil Nadu,Shirt,Levis,Store Chennai,3,6000,100,2026-01-25 17:09:00,COD
INV9871,Priya,Delhi,Delhi,Shirt,Levis,Store Delhi,3,6000,500,2026-01-07 03:51:00,UPI
INV99694,Amit,Delhi,Delhi,Shirt,Zara,Store Delhi,3,6000,1000,2026-03-10 12:54:00,CARD
INV56289,Sneha,Hyderabad,Telangana,Shirt,Zara,Store Hyderabad,1,6000,1000,2026-02-08 09:29:00,UPI
INV81099,Sneha,Hyderabad,Telangana,Shirt,Zara,Store Hyderabad,4,6000,1000,2026-02-25 14:59:00,CARD
INV95558,Amit,Hyderabad,Telangana,Shirt,Levis,Store Hyderabad,5,6000,500,2026-03-07 15:58:00,UPI
INV61162,Vishal,Delhi,Delhi,Shirt,Zara,Store Delhi,2,6000,500,2026-02-11 18:42:00,UPI
INV75663,Amit,Mumbai,Maharashtra,Shirt,Levis,Store Mumbai,1,6000,500,2026-02-21 20:23:00,COD
INV12794,Amit,Bangalore,Karnataka,Shirt,Levis,Store Bangalore,5,6000,100,2026-01-09 04:34:00,COD
INV31529,Sneha,Delhi,Delhi,Shirt,Zara,Store Delhi,3,6000,100,2026-01-22 04:49:00,COD
INV13925,Anita,Hyderabad,Telangana,Shirt,Levis,Store Hyderabad,5,6000,1000,2026-01-09 23:25:00,COD
INV33468,Amit,Mumbai,Maharashtra,Shirt,Zara,Store Mumbai,1,6000,1000,2026-01-23 13:08:00,UPI
INV40655,Rahul,Delhi,Delhi,Shirt,Levis,Store Delhi,1,6000,1000,2026-01-28 12:55:00,CARD
INV43988,Sneha,Mumbai,Maharashtra,Shirt,Zara,Store Mumbai,4,6000,1000,2026-01-30 20:28:00,COD
INV35756,Rahul,Bangalore,Karnataka,Shirt,Zara,Store Bangalore,1,6000,1000,2026-01-25 03:16:00,CARD
INV27365,Sneha,Chennai,Tamil Nadu,Shirt,Zara,Store Chennai,1,6000,100,2026-01-19 07:25:00,CARD
INV40642,Amit,Chennai,Tamil Nadu,Shirt,Zara,Store Chennai,4,6000,50,2026-01-28 12:42:00,CARD
INV20578,Vishal,Hyderabad,Telangana,Shirt,Zara,Store Hyderabad,2,6000,100,2026-01-14 14:18:00,COD
INV76349,Amit,Mumbai,Maharashtra,Shirt,Zara,Store Mumbai,5,6000,50,2026-02-22 07:49:00,CARD
INV43763,Amit,Mumbai,Maharashtra,Shirt,Zara,Store Mumbai,1,6000,0,2026-01-30 16:43:00,UPI
INV31032,Rahul,Hyderabad,Telangana,Shirt,Zara,Store Hyderabad,5,6000,100,2026-01-21 20:32:00,UPI
INV8805,Sneha,Bangalore,Karnataka,Shirt,Levis,Store Bangalore,1,6000,500,2026-01-06 10:05:00,UPI
INV94766,Anita,Mumbai,Maharashtra,Shirt,Zara,Store Mumbai,4,6000,100,2026-03-07 02:46:00,UPI
INV70482,Vishal,Chennai,Tamil Nadu,Shirt,Zara,Store Chennai,4,6000,500,2026-02-18 06:02:00,CARD
INV51560,Priya,Hyderabad,Telangana,Shirt,Zara,Store Hyderabad,5,6000,50,2026-02-05 02:40:00,CARD
INV92151,Rahul,Mumbai,Maharashtra,Shirt,Zara,Store Mumbai,5,6000,500,2026-03-05 07:11:00,CARD
INV2853,Amit,Bangalore,Karnataka,Shirt,Zara,Store Bangalore,2,6000,500,2026-01-02 06:53:00,CARD
INV44676,Anita,Delhi,Delhi,Shirt,Zara,Store Delhi,4,6000,500,2026-01-31 07:56:00,CARD
INV30174,Anita,Chennai,Tamil Nadu,Shirt,Zara,Store Chennai,4,6000,100,2026-01-21 06:14:00,CARD
INV49676,Amit,Bangalore,Karnataka,Shirt,Zara,Store Bangalore,1,6000,0,2026-02-03 19:16:00,CARD
INV60247,Sneha,Bangalore,Karnataka,Shirt,Levis,Store Bangalore,1,6000,0,2026-02-11 03:27:00,UPI
INV48552,Priya,Delhi,Delhi,Shirt,Levis,Store Delhi,5,6000,0,2026-02-03 00:32:00,UPI
INV61503,Vishal,Bangalore,Karnataka,Shirt,Zara,Store Bangalore,3,6000,100,2026-02-12 00:23:00,CARD
INV93934,Vishal,Bangalore,Karnataka,Shirt,Zara,Store Bangalore,2,6000,100,2026-03-06 12:54:00,UPI
INV13516,Amit,Mumbai,Maharashtra,Shirt,Zara,Store Mumbai,3,6000,1000,2026-01-09 16:36:00,COD
INV71203,Anita,Bangalore,Karnataka,Shirt,Zara,Store Bangalore,5,6000,100,2026-02-18 18:03:00,COD
INV68378,Amit,Chennai,Tamil Nadu,Shirt,Zara,Store Chennai,1,6000,0,2026-02-16 18:58:00,COD
INV55308,Sneha,Mumbai,Maharashtra,Shirt,Levis,Store Mumbai,1,6000,0,2026-02-07 17:08:00,CARD
INV56012,Sneha,Mumbai,Maharashtra,Shirt,Levis,Store Mumbai,4,6000,100,2026-02-08 04:52:00,COD
INV65026,Priya,Bangalore,Karnataka,Shirt,Zara,Store Bangalore,2,6000,0,2026-02-14 11:06:00,COD
INV100132,Rahul,Delhi,Delhi,Shirt,Levis,Store Delhi,1,6000,50,2026-03-10 20:12:00,CARD
INV54073,Priya,Hyderabad,Telangana,Shirt,Zara,Store Hyderabad,3,6000,1000,2026-02-06 20:33:00,UPI
INV76581,Priya,Bangalore,Karnataka,Shirt,Levis,Store Bangalore,2,6000,100,2026-02-22 11:41:00,COD
INV37485,Sneha,Delhi,Delhi,Shirt,Zara,Store Delhi,2,6000,500,2026-01-26 08:05:00,UPI
INV47851,Anita,Chennai,Tamil Nadu,Shirt,Levis,Store Chennai,5,6000,100,2026-02-02 12:51:00,COD
INV70709,Rahul,Mumbai,Maharashtra,Shirt,Levis,Store Mumbai,2,6000,500,2026-02-18 09:49:00,COD
INV13490,Priya,Bangalore,Karnataka,Shirt,Levis,Store Bangalore,1,6000,1000,2026-01-09 16:10:00,UPI
INV67344,Sneha,Mumbai,Maharashtra,Shirt,Levis,Store Mumbai,3,6000,1000,2026-02-16 01:44:00,UPI
INV37596,Priya,Bangalore,Karnataka,Shirt,Levis,Store Bangalore,3,6000,100,2026-01-26 09:56:00,CARD
INV29944,Rahul,Delhi,Delhi,Shirt,Zara,Store Delhi,3,6000,50,2026-01-21 02:24:00,CARD
INV70484,Vishal,Mumbai,Maharashtra,Shirt,Levis,Store Mumbai,3,6000,500,2026-02-18 06:04:00,UPI
INV25087,Vishal,Mumbai,Maharashtra,Shirt,Levis,Store Mumbai,1,6000,50,2026-01-17 17:27:00,COD
INV50997,Vishal,Bangalore,Karnataka,Shirt,Levis,Store Bangalore,3,6000,0,2026-02-04 17:17:00,CARD
INV57838,Priya,Bangalore,Karnataka,Shirt,Levis,Store Bangalore,3,6000,50,2026-02-09 11:18:00,COD
INV17886,Vishal,Chennai,Tamil Nadu,Shirt,Levis,Store Chennai,3,6000,50,2026-01-12 17:26:00,CARD
INV75214,Vishal,Bangalore,Karnataka,Shirt,Levis,Store Bangalore,1,6000,100,2026-02-21 12:54:00,COD
INV70278,Rahul,Mumbai,Maharashtra,Shirt,Zara,Store Mumbai,2,6000,500,2026-02-18 02:38:00,CARD
INV84997,Vishal,Hyderabad,Telangana,Shirt,Zara,Store Hyderabad,4,6000,1000,2026-02-28 07:57:00,UPI
INV71142,Sneha,Hyderabad,Telangana,Shirt,Levis,Store Hyderabad,3,6000,100,2026-02-18 17:02:00,COD
INV89777,Anita,Bangalore,Karnataka,Shirt,Zara,Store Bangalore,2,6000,50,2026-03-03 15:37:00,COD
INV55770,Vishal,Delhi,Delhi,Shirt,Zara,Store Delhi,1,6000,0,2026-02-08 00:50:00,UPI
INV39582,Amit,Delhi,Delhi,Shirt,Levis,Store Delhi,1,6000,0,2026-01-27 19:02:00,CARD
INV40112,Sneha,Chennai,Tamil Nadu,Shirt,Zara,Store Chennai,1,6000,0,2026-01-28 03:52:00,CARD
INV9078,Vishal,Delhi,Delhi,Shirt,Levis,Store Delhi,1,6000,0,2026-01-06 14:38:00,CARD
INV29824,Rahul,Mumbai,Maharashtra,Shirt,Levis,Store Mumbai,2,6000,50,2026-01-21 00:24:00,UPI
INV86400,Rahul,Delhi,Delhi,Shirt,Levis,Store Delhi,4,6000,50,2026-03-01 07:20:00,UPI
INV28768,Rahul,Bangalore,Karnataka,Shirt,Zara,Store Bangalore,2,6000,1000,2026-01-20 06:48:00,COD
INV98386,Sneha,Delhi,Delhi,Shirt,Levis,Store Delhi,1,6000,50,2026-03-09 15:06:00,COD
INV35120,Priya,Bangalore,Karnataka,Shirt,Zara,Store Bangalore,5,6000,0,2026-01-24 16:40:00,CARD
INV35595,Rahul,Hyderabad,Telangana,Shirt,Zara,Store Hyderabad,1,6000,500,2026-01-25 00:35:00,CARD
INV42133,Anita,Mumbai,Maharashtra,Shirt,Zara,Store Mumbai,5,6000,500,2026-01-29 13:33:00,CARD
INV78637,Sneha,Hyderabad,Telangana,Shirt,Zara,Store Hyderabad,5,6000,1000,2026-02-23 21:57:00,UPI
INV11529,Amit,Bangalore,Karnataka,Shirt,Zara,Store Bangalore,5,6000,100,2026-01-08 07:29:00,CARD
INV48251,Rahul,Mumbai,Maharashtra,Shirt,Levis,Store Mumbai,5,6000,50,2026-02-02 19:31:00,UPI
INV99726,Anita,Bangalore,Karnataka,Shirt,Levis,Store Bangalore,5,6000,50,2026-03-10 13:26:00,COD
INV60762,Anita,Hyderabad,Telangana,Shirt,Levis,Store Hyderabad,2,6000,0,2026-02-11 12:02:00,UPI
INV96830,Sneha,Chennai,Tamil Nadu,Shirt,Levis,Store Chennai,3,6000,50,2026-03-08 13:10:00,UPI
INV6488,Anita,Bangalore,Karnataka,Shirt,Zara,Store Bangalore,1,6000,100,2026-01-04 19:28:00,UPI
INV5597,Priya,Mumbai,Maharashtra,Shirt,Zara,Store Mumbai,4,6000,100,2026-01-04 04:37:00,UPI
INV24101,Sneha,Hyderabad,Telangana,Shirt,Zara,Store Hyderabad,3,6000,500,2026-01-17 01:01:00,CARD
INV66004,Priya,Delhi,Delhi,Shirt,Levis,Store Delhi,5,6000,500,2026-02-15 03:24:00,UPI
INV57388,Rahul,Hyderabad,Telangana,Shirt,Levis,Store Hyderabad,1,6000,100,2026-02-09 03:48:00,COD
INV78458,Anita,Delhi,Delhi,Shirt,Zara,Store Delhi,3,6000,500,2026-02-23 18:58:00,CARD
INV100570,Rahul,Chennai,Tamil Nadu,Shirt,Levis,Store Chennai,3,6000,0,2026-03-11 03:30:00,COD
INV7608,Rahul,Mumbai,Maharashtra,Shirt,Zara,Store Mumbai,4,6000,0,2026-01-05 14:08:00,COD
INV19433,Sneha,Chennai,Tamil Nadu,Shirt,Levis,Store Chennai,3,6000,0,2026-01-13 19:13:00,UPI
INV61122,Sneha,Chennai,Tamil Nadu,Shirt,Zara,Store Chennai,1,6000,100,2026-02-11 18:02:00,COD
INV77653,Vishal,Mumbai,Maharashtra,Shirt,Zara,Store Mumbai,3,6000,500,2026-02-23 05:33:00,CARD
INV36426,Rahul,Mumbai,Maharashtra,Shirt,Levis,Store Mumbai,5,6000,0,2026-01-25 14:26:00,CARD
INV38501,Amit,Mumbai,Maharashtra,Shirt,Zara,Store Mumbai,1,6000,500,2026-01-27 01:01:00,CARD
INV78691,Vishal,Mumbai,Maharashtra,Shirt,Levis,Store Mumbai,5,6000,0,2026-02-23 22:51:00,UPI
INV75779,Rahul,Chennai,Tamil Nadu,Shirt,Levis,Store Chennai,1,6000,0,2026-02-21 22:19:00,COD
INV93858,Anita,Chennai,Tamil Nadu,Shirt,Levis,Store Chennai,3,6000,0,2026-03-06 11:38:00,UPI
INV10725,Rahul,Hyderabad,Telangana,Shirt,Levis,Store Hyderabad,5,6000,50,2026-01-07 18:05:00,CARD
INV16996,Vishal,Delhi,Delhi,Shirt,Levis,Store Delhi,2,6000,50,2026-01-12 02:36:00,COD
INV11803,Rahul,Mumbai,Maharashtra,Shirt,Levis,Store Mumbai,3,6000,100,2026-01-08 12:03:00,CARD
INV84572,Vishal,Chennai,Tamil Nadu,Shirt,Zara,Store Chennai,1,6000,500,2026-02-28 00:52:00,CARD
INV88889,Anita,Bangalore,Karnataka,Shirt,Levis,Store Bangalore,5,6000,50,2026-03-03 00:49:00,COD
INV7583,Amit,Hyderabad,Telangana,Shirt,Zara,Store Hyderabad,3,6000,100,2026-01-05 13:43:00,CARD
INV31873,Vishal,Delhi,Delhi,Shirt,Levis,Store Delhi,4,6000,1000,2026-01-22 10:33:00,UPI
INV83518,Rahul,Chennai,Tamil Nadu,Shirt,Levis,Store Chennai,5,6000,1000,2026-02-27 07:18:00,COD
INV9333,Rahul,Mumbai,Maharashtra,Shirt,Levis,Store Mumbai,2,6000,1000,2026-01-06 18:53:00,UPI
INV83780,Sneha,Hyderabad,Telangana,Shirt,Levis,Store Hyderabad,3,6000,0,2026-02-27 11:40:00,UPI
INV93033,Sneha,Hyderabad,Telangana,Shirt,Zara,Store Hyderabad,2,6000,0,2026-03-05 21:53:00,COD
INV43440,Vishal,Delhi,Delhi,Shirt,Levis,Store Delhi,3,6000,100,2026-01-30 11:20:00,CARD
INV2294,Priya,Bangalore,Karnataka,Shirt,Levis,Store Bangalore,1,6000,50,2026-01-01 21:34:00,CARD
INV75258,Anita,Mumbai,Maharashtra,Shirt,Levis,Store Mumbai,5,6000,50,2026-02-21 13:38:00,CARD
INV77184,Rahul,Chennai,Tamil Nadu,Shirt,Levis,Store Chennai,1,6000,0,2026-02-22 21:44:00,CARD
INV76136,Priya,Delhi,Delhi,Shirt,Levis,Store Delhi,2,6000,50,2026-02-22 04:16:00,CARD
INV38151,Sneha,Delhi,Delhi,Shirt,Levis,Store Delhi,3,6000,1000,2026-01-26 19:11:00,COD
INV67365,Amit,Delhi,Delhi,Shirt,Zara,Store Delhi,4,6000,500,2026-02-16 02:05:00,CARD
INV3662,Anita,Mumbai,Maharashtra,Shirt,Zara,Store Mumbai,1,6000,0,2026-01-02 20:22:00,CARD
INV87456,Rahul,Mumbai,Maharashtra,Shirt,Zara,Store Mumbai,5,6000,1000,2026-03-02 00:56:00,CARD
INV99020,Sneha,Chennai,Tamil Nadu,Shirt,Levis,Store Chennai,1,6000,1000,2026-03-10 01:40:00,CARD
INV54286,Rahul,Mumbai,Maharashtra,Shirt,Zara,Store Mumbai,5,6000,0,2026-02-07 00:06:00,COD
INV55806,Amit,Hyderabad,Telangana,Shirt,Levis,Store Hyderabad,3,6000,0,2026-02-08 01:26:00,COD
INV60874,Sneha,Chennai,Tamil Nadu,Shirt,Levis,Store Chennai,3,6000,100,2026-02-11 13:54:00,CARD
INV65250,Rahul,Mumbai,Maharashtra,Shirt,Zara,Store Mumbai,5,6000,500,2026-02-14 14:50:00,CARD
INV84128,Amit,Bangalore,Karnataka,Shirt,Zara,Store Bangalore,5,6000,50,2026-02-27 17:28:00,UPI
INV48742,Rahul,Hyderabad,Telangana,Shirt,Zara,Store Hyderabad,3,6000,50,2026-02-03 03:42:00,COD
INV3866,Vishal,Delhi,Delhi,Shirt,Zara,Store Delhi,1,6000,500,2026-01-02 23:46:00,UPI
INV13589,Vishal,Chennai,Tamil Nadu,Shirt,Zara,Store Chennai,4,6000,50,2026-01-09 17:49:00,CARD
INV25090,Rahul,Delhi,Delhi,Shirt,Zara,Store Delhi,5,6000,100,2026-01-17 17:30:00,CARD
INV83614,Anita,Chennai,Tamil Nadu,Shirt,Levis,Store Chennai,2,6000,50,2026-02-27 08:54:00,UPI
INV4692,Sneha,Chennai,Tamil Nadu,Shirt,Zara,Store Chennai,1,6000,0,2026-01-03 13:32:00,UPI
INV15849,Amit,Delhi,Delhi,Shirt,Zara,Store Delhi,3,6000,1000,2026-01-11 07:29:00,UPI
INV9244,Amit,Chennai,Tamil Nadu,Shirt,Levis,Store Chennai,5,6000,50,2026-01-06 17:24:00,CARD
INV10478,Rahul,Chennai,Tamil Nadu,Shirt,Levis,Store Chennai,4,6000,100,2026-01-07 13:58:00,COD
INV79381,Amit,Mumbai,Maharashtra,Shirt,Zara,Store Mumbai,1,6000,0,2026-02-24 10:21:00,COD
INV7374,Priya,Hyderabad,Telangana,Shirt,Zara,Store Hyderabad,4,6000,50,2026-01-05 10:14:00,COD
INV35365,Vishal,Mumbai,Maharashtra,Shirt,Zara,Store Mumbai,2,6000,1000,2026-01-24 20:45:00,COD
INV46751,Priya,Chennai,Tamil Nadu,Shirt,Levis,Store Chennai,4,6000,50,2026-02-01 18:31:00,COD
INV70684,Rahul,Mumbai,Maharashtra,Shirt,Zara,Store Mumbai,2,6000,1000,2026-02-18 09:24:00,UPI
INV98377,Rahul,Hyderabad,Telangana,Shirt,Levis,Store Hyderabad,3,6000,0,2026-03-09 14:57:00,CARD
INV100919,Anita,Hyderabad,Telangana,Shirt,Zara,Store Hyderabad,4,6000,0,2026-03-11 09:19:00,CARD
INV80228,Sneha,Bangalore,Karnataka,Shirt,Zara,Store Bangalore,1,6000,500,2026-02-25 00:28:00,COD
INV44485,Rahul,Chennai,Tamil Nadu,Shirt,Levis,Store Chennai,2,6000,100,2026-01-31 04:45:00,UPI
INV42862,Anita,Bangalore,Karnataka,Shirt,Levis,Store Bangalore,5,6000,500,2026-01-30 01:42:00,CARD
INV81275,Anita,Hyderabad,Telangana,Shirt,Levis,Store Hyderabad,1,6000,100,2026-02-25 17:55:00,COD
INV42143,Anita,Delhi,Delhi,Shirt,Levis,Store Delhi,4,6000,1000,2026-01-29 13:43:00,CARD
INV41408,Sneha,Hyderabad,Telangana,Shirt,Levis,Store Hyderabad,1,6000,100,2026-01-29 01:28:00,CARD
INV13843,Sneha,Chennai,Tamil Nadu,Shirt,Levis,Store Chennai,2,6000,100,2026-01-09 22:03:00,CARD
INV13300,Amit,Chennai,Tamil Nadu,Shirt,Zara,Store Chennai,2,6000,50,2026-01-09 13:00:00,CARD
INV37037,Sneha,Mumbai,Maharashtra,Shirt,Zara,Store Mumbai,1,6000,0,2026-01-26 00:37:00,COD
INV96504,Amit,Hyderabad,Telangana,Shirt,Levis,Store Hyderabad,5,6000,0,2026-03-08 07:44:00,UPI
INV76021,Vishal,Chennai,Tamil Nadu,Shirt,Zara,Store Chennai,2,6000,100,2026-02-22 02:21:00,UPI
INV61271,Vishal,Chennai,Tamil Nadu,Shirt,Levis,Store Chennai,1,6000,0,2026-02-11 20:31:00,UPI
INV45524,Amit,Hyderabad,Telangana,Shirt,Zara,Store Hyderabad,5,6000,0,2026-01-31 22:04:00,COD
INV74178,Sneha,Mumbai,Maharashtra,Shirt,Zara,Store Mumbai,2,6000,0,2026-02-20 19:38:00,CARD
INV36996,Priya,Delhi,Delhi,Shirt,Zara,Store Delhi,5,6000,50,2026-01-25 23:56:00,COD
INV18230,Anita,Bangalore,Karnataka,Shirt,Zara,Store Bangalore,1,6000,50,2026-01-12 23:10:00,COD
INV69787,Priya,Delhi,Delhi,Shirt,Zara,Store Delhi,5,6000,1000,2026-02-17 18:27:00,CARD
INV55531,Rahul,Delhi,Delhi,Shirt,Levis,Store Delhi,2,6000,0,2026-02-07 20:51:00,COD
INV94595,Sneha,Delhi,Delhi,Shirt,Levis,Store Delhi,4,6000,0,2026-03-06 23:55:00,COD
INV44149,Rahul,Delhi,Delhi,Shirt,Levis,Store Delhi,5,6000,1000,2026-01-30 23:09:00,CARD
INV66379,Anita,Chennai,Tamil Nadu,Shirt,Zara,Store Chennai,2,6000,0,2026-02-15 09:39:00,COD
INV59281,Amit,Hyderabad,Telangana,Shirt,Zara,Store Hyderabad,2,6000,100,2026-02-10 11:21:00,CARD
INV17012,Vishal,Mumbai,Maharashtra,Shirt,Levis,Store Mumbai,1,6000,1000,2026-01-12 02:52:00,CARD
INV2743,Anita,Chennai,Tamil Nadu,Shirt,Zara,Store Chennai,5,6000,0,2026-01-02 05:03:00,COD
INV38260,Sneha,Chennai,Tamil Nadu,Shirt,Zara,Store Chennai,2,6000,500,2026-01-26 21:00:00,CARD
INV12295,Rahul,Hyderabad,Telangana,Shirt,Levis,Store Hyderabad,5,6000,500,2026-01-08 20:15:00,UPI
INV48711,Vishal,Chennai,Tamil Nadu,Shirt,Zara,Store Chennai,2,6000,500,2026-02-03 03:11:00,COD
INV61711,Anita,Hyderabad,Telangana,Shirt,Levis,Store Hyderabad,2,6000,50,2026-02-12 03:51:00,UPI
INV80667,Sneha,Hyderabad,Telangana,Shirt,Levis,Store Hyderabad,4,6000,500,2026-02-25 07:47:00,UPI
INV93150,Rahul,Bangalore,Karnataka,Shirt,Levis,Store Bangalore,4,6000,100,2026-03-05 23:50:00,COD
INV54185,Priya,Chennai,Tamil Nadu,Shirt,Levis,Store Chennai,4,6000,500,2026-02-06 22:25:00,CARD
INV64948,Sneha,Mumbai,Maharashtra,Shirt,Levis,Store Mumbai,5,6000,100,2026-02-14 09:48:00,UPI
INV27612,Priya,Chennai,Tamil Nadu,Shirt,Zara,Store Chennai,3,6000,100,2026-01-19 11:32:00,UPI
INV28978,Vishal,Chennai,Tamil Nadu,Shirt,Levis,Store Chennai,4,6000,100,2026-01-20 10:18:00,COD
INV22567,Sneha,Chennai,Tamil Nadu,Shirt,Levis,Store Chennai,4,6000,0,2026-01-15 23:27:00,UPI
INV27491,Priya,Hyderabad,Telangana,Shirt,Zara,Store Hyderabad,3,6000,50,2026-01-19 09:31:00,UPI
INV1138,Anita,Mumbai,Maharashtra,Shirt,Zara,Store Mumbai,1,6000,100,2026-01-01 02:18:00,COD
INV73040,Rahul,Hyderabad,Telangana,Shirt,Zara,Store Hyderabad,5,6000,0,2026-02-20 00:40:00,COD
INV35552,Sneha,Hyderabad,Telangana,Shirt,Levis,Store Hyderabad,4,6000,100,2026-01-24 23:52:00,COD
INV81295,Anita,Bangalore,Karnataka,Shirt,Zara,Store Bangalore,4,6000,100,2026-02-25 18:15:00,UPI
INV7919,Vishal,Mumbai,Maharashtra,Shirt,Zara,Store Mumbai,2,6000,1000,2026-01-05 19:19:00,COD
INV2012,Sneha,Chennai,Tamil Nadu,Shirt,Levis,Store Chennai,4,6000,100,2026-01-01 16:52:00,CARD
INV59603,Priya,Mumbai,Maharashtra,Shirt,Zara,Store Mumbai,2,6000,0,2026-02-10 16:43:00,UPI
INV57442,Rahul,Mumbai,Maharashtra,Shirt,Zara,Store Mumbai,3,6000,1000,2026-02-09 04:42:00,UPI
INV94256,Rahul,Hyderabad,Telangana,Shirt,Zara,Store Hyderabad,1,6000,100,2026-03-06 18:16:00,CARD
INV24664,Vishal,Chennai,Tamil Nadu,Shirt,Zara,Store Chennai,4,6000,50,2026-01-17 10:24:00,UPI
INV80658,Rahul,Mumbai,Maharashtra,Shirt,Zara,Store Mumbai,5,6000,100,2026-02-25 07:38:00,COD
INV81844,Vishal,Delhi,Delhi,Shirt,Levis,Store Delhi,5,6000,0,2026-02-26 03:24:00,UPI
INV11258,Priya,Hyderabad,Telangana,Shirt,Zara,Store Hyderabad,4,6000,100,2026-01-08 02:58:00,UPI
INV64080,Sneha,Chennai,Tamil Nadu,Shirt,Levis,Store Chennai,2,6000,1000,2026-02-13 19:20:00,CARD
INV75150,Vishal,Chennai,Tamil Nadu,Shirt,Zara,Store Chennai,4,6000,1000,2026-02-21 11:50:00,CARD
INV50892,Rahul,Mumbai,Maharashtra,Shirt,Levis,Store Mumbai,4,6000,1000,2026-02-04 15:32:00,CARD
INV1592,Rahul,Delhi,Delhi,Shirt,Levis,Store Delhi,4,6000,0,2026-01-01 09:52:00,UPI
INV32205,Anita,Mumbai,Maharashtra,Shirt,Levis,Store Mumbai,1,6000,100,2026-01-22 16:05:00,UPI
INV77538,Amit,Delhi,Delhi,Shirt,Levis,Store Delhi,4,6000,1000,2026-02-23 03:38:00,CARD
INV30454,Amit,Delhi,Delhi,Shirt,Levis,Store Delhi,2,6000,1000,2026-01-21 10:54:00,COD
INV10817,Rahul,Bangalore,Karnataka,Shirt,Levis,Store Bangalore,3,6000,0,2026-01-07 19:37:00,COD
INV41465,Vishal,Mumbai,Maharashtra,Shirt,Levis,Store Mumbai,1,6000,500,2026-01-29 02:25:00,UPI
INV36429,Anita,Bangalore,Karnataka,Shirt,Zara,Store Bangalore,5,6000,1000,2026-01-25 14:29:00,COD
INV50902,Sneha,Hyderabad,Telangana,Shirt,Zara,Store Hyderabad,4,6000,50,2026-02-04 15:42:00,CARD
INV72178,Rahul,Delhi,Delhi,Shirt,Levis,Store Delhi,1,6000,0,2026-02-19 10:18:00,CARD
INV43951,Rahul,Bangalore,Karnataka,Shirt,Zara,Store Bangalore,4,6000,100,2026-01-30 19:51:00,COD
INV90236,Rahul,Mumbai,Maharashtra,Shirt,Zara,Store Mumbai,1,6000,100,2026-03-03 23:16:00,CARD
INV23361,Sneha,Delhi,Delhi,Shirt,Levis,Store Delhi,2,6000,100,2026-01-16 12:41:00,COD
INV93085,Sneha,Mumbai,Maharashtra,Shirt,Zara,Store Mumbai,4,6000,100,2026-03-05 22:45:00,UPI
INV39162,Rahul,Chennai,Tamil Nadu,Shirt,Zara,Store Chennai,2,6000,100,2026-01-27 12:02:00,COD
INV69842,Vishal,Delhi,Delhi,Shirt,Levis,Store Delhi,3,6000,500,2026-02-17 19:22:00,CARD
INV34203,Vishal,Delhi,Delhi,Shirt,Zara,Store Delhi,2,6000,1000,2026-01-24 01:23:00,COD
INV21611,Amit,Delhi,Delhi,Shirt,Zara,Store Delhi,5,6000,100,2026-01-15 07:31:00,UPI
INV82992,Anita,Bangalore,Karnataka,Shirt,Levis,Store Bangalore,1,6000,0,2026-02-26 22:32:00,CARD
INV83450,Amit,Hyderabad,Telangana,Shirt,Levis,Store Hyderabad,2,6000,0,2026-02-27 06:10:00,UPI
INV21233,Vishal,Chennai,Tamil Nadu,Shirt,Zara,Store Chennai,4,6000,100,2026-01-15 01:13:00,UPI
INV92624,Sneha,Mumbai,Maharashtra,Shirt,Levis,Store Mumbai,1,6000,0,2026-03-05 15:04:00,CARD
INV84950,Priya,Hyderabad,Telangana,Shirt,Zara,Store Hyderabad,2,6000,1000,2026-02-28 07:10:00,UPI
INV30347,Priya,Mumbai,Maharashtra,Shirt,Levis,Store Mumbai,2,6000,1000,2026-01-21 09:07:00,COD
